uuid	lineage	genotype	susceptibility
fd41dd8b-a399-4c7b-97bf-f2df2dc7a14b	Delhi_Central_Asia		RRRSRSRSRSS
d0dc0ddb-890d-488e-a73f-73fd219c6b4d	Delhi_Central_Asia		RRRSRRRRRSS
c2c16896-f899-4399-81e0-e9bac5097e34	European_American		RRRRRRRRRRR
09089418-0e00-4fb0-af2f-f8caddd08434	Delhi_Central_Asia		RRRSRSRrRSS
7a0b4f34-1689-41c3-a468-39710a2dcf28	Beijing_East_Asia		rrRSRrrSRSS
34d24d88-ac95-4189-b8c7-0ed63a8021bd	Delhi_Central_Asia		RRRSRRRSRSS
c5491fc5-074b-4358-8a4e-afa48fcd8bce	European_American		SSRSRRSRRSS
5f69e671-3d04-43d6-b924-b84fcf87ec34	European_American		RRRSRRRRRSS
13cf76c4-9ec7-4118-a890-6a44275663e2	Delhi_Central_Asia		RRRRRRRRRRR
aaf6e892-2a13-48b6-a8f5-74a0ea4c76f5	European_American		RRRSRSRSRSS
bfcd955f-3197-43ea-b9dd-9c54454bf93d	Delhi_Central_Asia		SSRSRRSSRSS
7ad69e17-9a00-4335-ba9e-898f473fb651	Delhi_Central_Asia		RRRSSRRSRSS
8c13f9e5-93be-43c9-aaed-d025f140bf59	Delhi_Central_Asia		SSRSRRSSRSS
81296b07-dfa3-4e70-a1c4-2bc45e18f367	Delhi_Central_Asia		SSRSRRSRRSS
34758e2e-66b8-4454-92c0-0c8efdb4ca66	European_American		SSRSSRSSRSS
e786d541-0110-4e6f-bc9b-7ad9c45bf26a	Delhi_Central_Asia		SSRSRSSSRSS
3d0dee47-b9d9-415e-b9cb-64bbd3468101	Beijing_East_Asia		RRRSRRRRSSS
431a2f0f-00f7-4770-b920-5a7398444f97	Delhi_Central_Asia		SSRSSSSSRSS
284b7cd6-867b-4f97-b609-3dfa2ed46b30	Delhi_Central_Asia		RRRSrSRSRSS
79d1bbfc-5d72-4aed-99fe-8d0e5bfcc5fd	European_American		RRRSRRRRRSS
5d8362a0-4e03-4f5b-8576-c4291715d095	Delhi_Central_Asia		SSRSSSSSRSS
3b5b26ca-d655-4131-82a0-2a6f9ddb2ef4	European_American		RRRSRSRRRSS
97c76706-715d-4590-b10f-85fe13f06bb9	European_American		RRRSRRRRRSS
f2edde15-9b30-4768-86b2-9385462d146f	Delhi_Central_Asia		SSRSRSSRRSS
5b20b4f7-935d-4303-964b-1140c78d8cb9	East_Africa_Indian_ocean		SSRSRSSSRSS
b7d10b19-fe4c-4d37-8874-f75c65f65562	Delhi_Central_Asia		SSRSSSSSRSS
dee7f64b-9f8d-4e4f-949a-e3c97c3f3e60	Delhi_Central_Asia		RRRSSSRSRSS
567ffe5b-823c-4a0f-8979-f8bdabe929af	European_American		RRRSRSRrRSS
14346f97-bd46-43b9-add8-6273dd0b5bb8	European_American		RSRSRRSSRSS
7803cf12-9e26-4fa4-979d-21d6600ea559	European_American		RRRSRRRRRSS
a8c71b56-0a85-4d87-b916-e2ba9219dcfa	Delhi_Central_Asia		RRRRRRRRRRR
d25bceb3-3f08-4799-b3bc-8db8f49f4435	Delhi_Central_Asia		RRRSRRRRRSS
5c90cf15-50db-4d7e-97bc-d13bd47f1f7d	Delhi_Central_Asia		SSRSRRSSRSS
e41ec476-0d3b-49d4-91cd-2afe06860a99	Delhi_Central_Asia		SSRSRRSRRSS
11e3208c-1d40-48bc-af61-88d9b2784380	Delhi_Central_Asia		RRRSRRRSRSS
8f230926-6227-4f44-8aff-10ed67990041	European_American		RRRSRRRRRSS
153ebc1d-58b3-4446-81e2-8a1e6921e176	Delhi_Central_Asia		SSRSSSSSRSS
5f549649-22bb-4a12-a0e4-d59be2e31070	East_Africa_Indian_ocean		SSRSSSSRRSS
208466e3-0a6a-455d-8883-07d8330b158b	Delhi_Central_Asia		SSRSSSSSrSS
e7124dd7-7dce-4a93-9f5b-280e087fe131	Delhi_Central_Asia		SSRSSRSSRSS
b54ac959-e9c2-403e-9a47-51897bdb4b79	European_American		RSRSRRSSRSS
0352fe4a-b02b-44b8-9422-43c36ebeb359	Delhi_Central_Asia		SSRSSRSRRSS
f9c78e23-a4fc-4f32-b8b4-c8e749814adf	European_American		RRRSRRRRRSS
d7bb9911-bba7-4d80-8265-7379e9af34ed	Delhi_Central_Asia		SSRSRSSSRSS
5707a481-4492-44dd-a92d-e0c15ab8e91c	Delhi_Central_Asia		SSRSRSSSRSS
d346cc93-4aa4-420b-a197-1c8fc268b3f2	Delhi_Central_Asia		RRRSRRRRRSS
d99aec5e-5f5a-4df3-a4cd-3073bd84f86d	Delhi_Central_Asia		SSRSRRSRRSS
49ab15db-496e-4313-94b4-5b92e86354dc	Delhi_Central_Asia		SSRSRRSSRSS
fe5b1fe5-7562-4dac-a0ff-71064c7fca2d	European_American		SSRSRRSRRSS
09024bfa-0f3f-4ecc-9c26-374ba72e75fd	Delhi_Central_Asia		RRRSSSRRRSS
ff73da79-b754-4f5b-b3be-feeb1a8f921c	Delhi_Central_Asia		SSRSRSSRRSS
e7d8835d-dccd-4b98-97fa-002a33ca7f6f	Beijing_East_Asia		SSRSRRSSRSS
86314251-2481-420d-9104-24afda52bd90	European_American		SSSSSSSSSSS
7f717818-3134-4bcb-b8ee-e521c55fb79a	Delhi_Central_Asia		rrRrRRrrRrr
02c43bc7-0ac5-4033-98d0-01ad57457981	Delhi_Central_Asia		SSSSSSSSSSS
66fd1f5c-4e33-4a77-a89c-9647aba37683	Delhi_Central_Asia		SSRSSSSSRSS
f74cff07-90a2-4c56-adf9-aaee011b9a2c	East_Africa_Indian_ocean		SSRSRSSSRSS
1151dc2d-a664-4a21-b172-0bde9ad0553a	Delhi_Central_Asia		RRRSRSRRRSS
d5e88d28-47d1-41af-89b7-dabed21b3481	Delhi_Central_Asia		SSRSRSSSRSS
f3a40f3a-e13e-494a-9d2b-a5249f022425	Delhi_Central_Asia		rrSSRSrRRSS
b64ed65f-c024-4b12-af51-a168517cab7c	Delhi_Central_Asia		SSSSSSSSSSS
56f06ef3-35ff-437e-b41c-7f1207446bfb	European_American		RRRSRSRRRSS
92662438-482d-4977-8b7d-364cd93875ff	Delhi_Central_Asia		SSRSSSSSRSS
5b6e65f3-3052-4a59-bddb-a53770954609	Delhi_Central_Asia		SSRSRRSSRSS
45c2bb28-8744-4494-81b1-981b863f0531	Delhi_Central_Asia		SSRSrRSrRSS
1a875c76-e0d7-4c88-9545-122c91aa6732	Delhi_Central_Asia		RRRSRRRRRSS
5d1b1b8e-913b-4d87-a66c-dfe898cbb3b2	Delhi_Central_Asia		SSSSRSSrRSS
071b163f-3d17-4cad-ab9c-1001645e48f4	Beijing_East_Asia		RRRSRRRRRSS
f906583c-fc97-4939-ac69-7f7d8484fb08	Delhi_Central_Asia		SSRSSSSRRSS
22eb4b1c-d691-4374-a748-bb2c53ca2396	Delhi_Central_Asia		RRRSRSRRRSS
f9467bd3-c888-4eda-9efa-11241d31f4d6	Delhi_Central_Asia		SSRSSSSSRSS
29ddab79-c1c3-4e2a-92a2-4b2bb2a7add8	Delhi_Central_Asia		SSRSSSSSRSS
4438d108-24e7-46bf-8132-244112e006b1	Delhi_Central_Asia		SSRSRRSSRSS
14b1361a-bfe5-458c-bf46-a330800713ae	Delhi_Central_Asia		SSRSRRSSRSS
a90d34bb-6e57-45a0-acee-8ce0b8821fdf	Delhi_Central_Asia		RRRSRRRSRSS
b09efc57-ae1e-482d-be0c-0173c1b0497d	Delhi_Central_Asia		SSSSSSSSRSS
2425caae-c3c9-41a7-b922-0c13f4816a88	Delhi_Central_Asia		RRRSSSRSRSS
515e7ea3-ff38-4685-b3a2-78b41b0eca5c	Delhi_Central_Asia		RRSSRRRSRSS
a389a730-a051-4d3b-bfec-1eb971532ecf	Delhi_Central_Asia		SSRSRSSSRSS
0ad291ef-5a4e-4aea-b5da-65bdac8393b9	Delhi_Central_Asia		SSRSSRSRRSS
55358ee9-a7d8-4467-b245-cfb1f7ae09d3	Delhi_Central_Asia		SSRSrRSSRSS
ef629287-13d3-498f-b3ee-3bb908ef85af	Delhi_Central_Asia		SSRSRRSRRSS
8309ad12-e06b-44ce-944f-9d304658f4ab	Delhi_Central_Asia		SSSSSSSSRSS
94be6fe0-ebbe-409b-b086-f31603ae19d2	Delhi_Central_Asia		SSSSRSSrRSS
e50cbd6d-0496-45e9-9131-0ed557ceb480	Delhi_Central_Asia		SSRSSSSSRSS
64e1327d-e0fe-46f0-8524-e456a357493a	Delhi_Central_Asia		rrRrrRrrrrr
e651c285-84f0-45a9-a795-0086f21e1f0d	Delhi_Central_Asia		SSRSRSSSRSS
a6e84619-b990-4ca4-9155-a96f16c81a6a	Delhi_Central_Asia		SSSSRSSRRSS
ed36fa6a-7f84-48d5-ab87-c5f956a4f6df	Delhi_Central_Asia		SSRSSSSSRSS
22a333be-5a91-4c5f-b803-156100ead3f0	European_American		SSRSRRSRRSS
491ced41-004a-4fad-a242-1ed93c55ae4a	Delhi_Central_Asia		SSRSSRSSRSS
c3e57a47-0646-417f-8f12-61809ad5ec64	Delhi_Central_Asia		SSRSRRSSRSS
66993fb9-6d66-4aec-b28f-e3640cf39439	Delhi_Central_Asia		SSRSRSSSRSS
9018d73d-d86a-4e45-9257-c99687a9f208	Delhi_Central_Asia		SSRSRRSSRSS
38d75236-3fb8-4daf-b715-9e712bc68abd	Delhi_Central_Asia		SSRSSRSRRSS
9ec1001d-9d3b-4c64-a82d-cdef1f75b2c3	Delhi_Central_Asia		SSRSRSSSRSS
378b4207-3587-47b5-84bf-4616a0cab184	European_American		SSSSSSSrRSS
80f6fed4-58f9-4d12-b5d1-2b0d4006faaa	Delhi_Central_Asia		RRRSSSRSRSS
f229c1c1-4168-4150-9f9c-dd3ace39e0ce	Delhi_Central_Asia		RRRRRSRRRRR
df770f84-7fcf-4a75-95b0-48ba0b7e7c91	European_American		SSRSRSSRRSS
0d5f444a-c2e2-420e-93b1-792b8771ba9d	European_American		SSRSSSSRRSS
602ad013-7597-4662-888a-ce28bdd5f8f0	European_American		SSSSSSSSRSS
b39a1766-b0b5-4b77-ba39-0f69cb09428e	Delhi_Central_Asia		SSRSRSSSRSS
54dec910-73fb-45e1-ad82-5d24a3b98291	Delhi_Central_Asia		RRRSRSRSRSS
fa4cf6f5-150d-4526-8ed2-4160b69789be	Delhi_Central_Asia		SSRSRSSSRSS
a63d2068-e3d7-41a3-b1a9-cea07ddc6056	Delhi_Central_Asia		RRSSSSRSRSS
ea5b14e7-6cf8-44d6-9b46-7d921dcec95a	Delhi_Central_Asia		RRRSRRRSRSS
e01b90a7-ccd6-4b65-a37a-bf7e54f3e1de	Delhi_Central_Asia		SSSSRSSrRSS
9b0bcd29-e58b-47b5-8d20-0776743af6bc	Delhi_Central_Asia		SSRSSRSRRSS
5d63b6e6-3492-44e1-9d91-8ab3050aeaec	Delhi_Central_Asia		SSRSRSSrRSS
dffc4dbb-18a6-4e2c-b1a1-24a36ed51d90	Delhi_Central_Asia		RRRSRSRSRSS
5b08b8ae-cb3a-4e0c-ae86-859782991a9b	Delhi_Central_Asia		SSRSRSSRRSS
81b43d30-7a17-498b-a420-2bc64ed2249b	Delhi_Central_Asia		SSRSSRSRRSS
cea450b2-8464-49bf-8e9f-c86e758341ff	Delhi_Central_Asia		SSRrRSSSRrr
4fc9bf97-21d3-43ec-bff2-5266d0580c5c	Delhi_Central_Asia		SSRSRRSSSSS
67183038-16c5-45ec-ad7c-efc25d9bea19	European_American		RRRSRSRRRSS
be76611c-1613-4957-a4f9-0eb3227b07e3	Beijing_East_Asia		RRRSRRRRRSS
0105ea83-ccd0-4ca6-be7e-1a2742be7860	Delhi_Central_Asia		SSRSRSSSRSS
48a87ba6-5cc2-46b9-ade7-38ddfcadf37e	European_American		RRRSRSRSRSS
d6594226-4cdc-497a-99dc-457864a025e3	Delhi_Central_Asia		RRRSRSRSRSS
87c635a7-b284-4d6d-adab-66128b2c888c	Delhi_Central_Asia		SSSSRRSSRSS
9df5f064-5918-486c-a19b-e8c3a8a9dd5e	Delhi_Central_Asia		RRRSSRRRRSS
a276daf1-1bd6-4cff-8c2e-c8d941b2f1d5	Delhi_Central_Asia		SSSSrSSSRSS
1c40641b-b03d-4fc7-a798-561601e6eaf5	European_American		RRRSRSRRRSS
c476fc97-3d5d-4ee3-9d4c-6775c962e8c4	Delhi_Central_Asia		SSRSSRSRRSS
578f0061-fc1f-471d-ba3d-62efde1071eb	Delhi_Central_Asia		SSRSRSSRRSS
26c73e68-c892-441e-81ce-fa7f16e74e1e	Delhi_Central_Asia		RRRSRSRrRSS
fac1b627-0490-4a1a-bfb5-06cebaac9065	Delhi_Central_Asia		SSRSRRSRRSS
c235d99c-62a9-4bcf-809a-e7da74b3acc8	Delhi_Central_Asia		SSRSSSSSRSS
21873d4e-4baf-45aa-9c99-8e2dc8603336	Delhi_Central_Asia		SSRSRSSSRSS
7360956b-2aca-4180-b0a4-c8ec8e037c07	European_American		SSRSRSSSRSS
48d369f9-b9d9-463b-b6bb-d03f2be08106	Beijing_East_Asia		SSRSSRSSRSS
c6d628b4-950c-4c40-a391-0f4f6c8d9c2f	Delhi_Central_Asia		SSRSRSSSRSS
8a5f59f3-c92c-4554-8444-20826118e47e	Delhi_Central_Asia		RRRSSRRRRSS
2f11ce22-41fe-425d-91b7-65cc3c2fa43c	Delhi_Central_Asia		RRRSSRRSRSS
78807166-dc2d-491b-a60c-cfb81a5f3d40	Delhi_Central_Asia		SSRSRRSSRSS
64171416-8c17-440e-a064-7e79b7f2f330	Delhi_Central_Asia		SSRSSRSSRSS
2727dd08-2f53-419d-aa0f-dc09f3fe7ce6	Beijing_East_Asia		SSRSRRSRRSS
0785222e-03af-4f3f-9135-297c01b6e13c	Beijing_East_Asia		RRSSRRRrRSS
d2c8dcdf-425a-4779-b2ef-ee176a3540c1	Delhi_Central_Asia		SSRSSSSSRSS
fc2d252d-039e-4997-887a-604e3c326e5e	Delhi_Central_Asia		rrSSSSrSSSS
b069fa56-bee4-4b35-9994-fc280efd1d29	European_American		RRRSRSRSRSS
1a91b230-69f5-4cee-93d2-61270697002c	Beijing_East_Asia		SSRSRRSSRSS
0b990500-1328-4b0b-9dfe-fc8de3f5460b	Delhi_Central_Asia		SSRSRSSSRSS
de2fd1c3-acaa-4ded-9ff3-7260a467c61d	Delhi_Central_Asia		SSRSRSSSRSS
4cd805c3-e9ff-46f3-9970-465bd2b698b3	European_American		rrRSRRrSRSS
8fe1026d-d276-474f-8736-cc2558a4c601	Delhi_Central_Asia		SSRSRSSSRSS
11267f79-e88a-4291-8323-1b1083cfe9df	Beijing_East_Asia		RRRSRRRSRSS
67b79ad5-f028-4058-b349-77156189f918	Delhi_Central_Asia		RRRSRSRRRSS
d0306693-0de8-4a34-8e72-cb63f89d781f	Delhi_Central_Asia		RRRSRSRSRSS
4d835ed7-f81a-44f6-b40b-6469babaa3e5	East_Africa_Indian_ocean		RRRSSSRSRSS
fb5bb9cc-0b70-440e-a0c0-2d5e193241fe	Delhi_Central_Asia		RRRSRRRSRSS
c0428747-0616-40a9-b7df-77da72e3b50c	Delhi_Central_Asia		RRRSRRRSRSS
66c22398-b4cf-4cfb-b196-7475c862ee9e	Delhi_Central_Asia		RRRSRRRRRSS
54ffb51d-ad3f-4e61-ac7c-f5ca6121a9a9	European_American		SSRSSSSRRSS
b1458d00-8c8c-4fda-8032-975d8d7e7114	East_Africa_Indian_ocean		RRRSRRRRRSS
c5b72a0e-4cac-43a0-a078-7a64aeba967f	East_Africa_Indian_ocean		RRRSRRRRRSS
5c350af8-d943-45c8-ab2b-6089cb984126	Delhi_Central_Asia		SSRSRSSSRSS
499db09b-cb6b-4933-979b-deca0398277b	East_Africa_Indian_ocean		RRRSRRRRRSS
454d8ec6-9c41-4b2e-ae1a-07854c35b6bb	European_American		RRRSRRRRRSS
72d5cb0e-fb70-4806-970c-52c1b4a723c5	Delhi_Central_Asia		SSRSSRSSRSS
1abbb1a0-2716-4d52-8f01-6aaec8c080d0	Delhi_Central_Asia		rrRSRRrRRSS
b6e1815b-7a6d-4845-b12a-ef8592a222de	Beijing_East_Asia		RRRSRRRRRSS
876b94cb-9255-4bcc-bac1-80f4e081c846	Delhi_Central_Asia		SSSSSSSSRSS
67f380a2-b81d-4f58-bb6c-53b54a2fc3a0	Delhi_Central_Asia		SSRSSSSSRSS
c889d514-a740-4fa2-80ba-a9c0046760f6	Delhi_Central_Asia		SSRSRRSSRSS
b2544c3b-8c2a-481d-92f8-429e9a5bdf89	Delhi_Central_Asia		SSRSRRSSRSS
b2e48296-a033-47c4-89f3-96bcb94cb012	Delhi_Central_Asia		RSSSSSSSSSS
1c7d2c56-3f21-4a5f-a8cf-5feffc0bfa74	Delhi_Central_Asia		SSRSSRSSRSS
2804faad-5f2d-44c6-9ac9-5d52db23b308	Delhi_Central_Asia		rrRSRSrSRSS
4bd4b9bb-b74b-496c-9f7c-a2a49be09e7f	Delhi_Central_Asia		SSSSRSSSRSS
d232158d-f6b0-4f2b-b2c7-75ede537d359	Delhi_Central_Asia		SSRSRSSRRSS
d0462ef4-9172-478d-a518-e45b64a0dbb3	Delhi_Central_Asia		SSRSRSSSRSS
b509916b-4960-40db-822d-bb99f1ecb55c	Delhi_Central_Asia		RRRRRRRRRRR
12a13a2f-71a2-4b8f-9c50-b8895fe61a59	Delhi_Central_Asia		SSRSRSSRRSS
a19cef92-cb3c-4e71-a6e0-032b990ddba5	European_American		RRRSRSRSRSS
07ccdf43-13bf-4bb9-bbda-374df49b6393	Delhi_Central_Asia		SSRRRSSSRRR
1618ed5f-07b3-4864-8dd4-5635ce0a74ae	Delhi_Central_Asia		RRRRRSRRRRR
d9a7d4b9-1c4a-4db2-936d-80e61e2b9d8a	Delhi_Central_Asia		RRRSRSRSRSS
cc79ab64-fad1-43c5-8d55-594ddf315cf3	Delhi_Central_Asia		RRRSRRRSRSS
2532aa3b-3ae2-455a-b9a8-9bb0c1587fce	European_American		SSRSRSSSRSS
8b2a5185-ad5f-4fcf-a9f3-162ff4f2f4df	European_American		RRRSRRRRRSS
67dd304d-e4c8-440d-819e-ec8969d80440	Delhi_Central_Asia		SSRSRSSRRSS
7c5d72db-4757-4cc4-9e5b-e2c3122fbe2f	Delhi_Central_Asia		SSRSRSSRRSS
c9e8c3b3-8539-4cbe-b8e7-427e616e9a0c	Delhi_Central_Asia		SSRSRSSSRSS
f7e0c4ba-6e61-4e21-8b55-82c3f7340a9b	Delhi_Central_Asia		RRRSRSRSRSS
ce5ca9a9-e099-46b3-a082-5bb3b29ded7a	Delhi_Central_Asia		RRRSRSRSRSS
eabbc9a5-e411-40f8-9111-cfa73cfebc0d	European_American		RRRSRRRRRSS
6339aeee-0400-4ce0-ae05-54cd606dcb0f	Delhi_Central_Asia		SSRSSRSSRSS
9d70d6ef-5ae0-4725-99a7-514a29cbbac5	Delhi_Central_Asia		RRSSSSRSRSS
e4cbd8d6-ed2f-4cd9-bb38-5a2a709a4c75	Delhi_Central_Asia		SSRSRSSSRSS
db2546d6-6966-42aa-a1c9-773223e88c65	European_American		rrRSSRrSRSS
92af018c-c7eb-45b4-937a-7753f8386975	Delhi_Central_Asia		RRRSRRRSRSS
a01b9ae3-f6b4-44b8-a8e1-032ca8c60920	Beijing_East_Asia		SSRSrRSSrSS
51e73cd6-c8fc-4669-befd-229d40a68088	European_American		SSRSRSSRRSS
8a239050-1f34-402a-8817-ad3ad524ce6c	Delhi_Central_Asia		RRRSRSRRRSS
c7eac9d0-8842-4a85-8c00-1289a1f56ef6	Delhi_Central_Asia		SSRSSRSSSSS
794d5376-2c04-4e7e-99b1-d5ab8dae4cd9	Delhi_Central_Asia		SSRSSSSSRSS
2050ac27-cda9-4a28-8e6c-530cfe4b40b3	Delhi_Central_Asia		SSRSSSSSRSS
37d157be-6d68-45da-80cc-deee58f85b82	Delhi_Central_Asia		RRRSRSRRRSS
edda9044-c7a3-4484-b425-f1fbcc7f3a52	East_Africa_Indian_ocean		RRRSRSRSRSS
e9369d4c-0005-4fc9-88ea-ce1b8a845623	Delhi_Central_Asia		rrRSRRrrRSS
16d776b2-9b10-4090-8bfb-0acd51dd3521	Delhi_Central_Asia		RRRSRRRRRSS
271770d2-b3b1-4320-a437-ee691610ac00	Delhi_Central_Asia		SSRSRSSSRSS
2de729c3-c490-4316-9501-661d03c480e4	Delhi_Central_Asia		SSSSRSSSRSS
7ccb8c60-d183-48bd-8e31-0548ef634a9f	European_American		RRRSRRRRRSS
43788c70-227f-45e5-ba89-324e9ef8cbb7	Delhi_Central_Asia		RRSSRRRRRSS
46a825c4-0bfa-4429-85f6-b6786b112282	Delhi_Central_Asia		SSRSSSSSRSS
41320199-2c98-4fa4-a488-25e8856b0e74	Delhi_Central_Asia		SSSSSSSSRSS
8dbfd0d2-12be-47ac-ad74-415bbf926ff8	Delhi_Central_Asia		RRRSRSRRRSS
9abece48-7723-45c5-8baf-0089e3869839	Delhi_Central_Asia		SSSSRSSSRSS
b1ed3815-3926-46e3-b1ff-29767a2ec6d9	European_American		rrRSRRrrRSS
ce9b71d5-486d-4f65-ae97-5b8505142bb3	European_American		SSRSSSSSRSS
5c2c2720-4d30-4ac2-b3f1-b6d5054fbd5b	Delhi_Central_Asia		SSRSRRSSRSS
d53ec0da-976e-45f3-ba47-c84ac76c73ae	Delhi_Central_Asia		RRRSSSRSRSS
f49e74d5-0139-461c-9c8f-d17ce9a924a6	Delhi_Central_Asia		SSRSRSSSRSS
ac6970bd-baa3-4864-9ec2-b6eb80d53ac7	Delhi_Central_Asia		SSRSSRSSRSS
000b4253-6b94-46da-bd3d-38a03ae49474	Delhi_Central_Asia		SSRSRSSSRSS
fd06478b-6188-44a8-8972-99d7bbf6ee26	Delhi_Central_Asia		rrRSSSrrRSS
443f164f-cbf8-4522-8978-504edb529ca7	Delhi_Central_Asia		SSRSRRSRRSS
117a7de9-452f-475a-863f-9729c1a29516	Delhi_Central_Asia		RRSSSSRSSSS
08578c9a-646a-45e3-9657-a527ab5ce11b	Delhi_Central_Asia		RRRSRRRRRSS
f651ff77-4300-4db4-8636-95ee3d1189af	Delhi_Central_Asia		SSRSSSSSRSS
59426a27-b081-4019-a958-d2d440f5759e	Delhi_Central_Asia		SSSrSSSSRrr
279f8775-f5dd-43d2-8da4-7a0263997244	Delhi_Central_Asia		RRRSRSRSRSS
093dfb31-0d89-4241-b64d-5aa4d0d8f11c	Delhi_Central_Asia		SSRSSSSSSSS
8a580cae-a798-4516-87e2-dfae357f18eb	Delhi_Central_Asia		RRRSRRRSRSS
cec0ba59-22e0-4b5c-9031-aa9aaed4a479	Delhi_Central_Asia		SSSSRSSSRSS
eba15230-4dff-49b4-8ea1-c605363ce41c	Delhi_Central_Asia		SSRSSSSSSSS
7045cb8b-34b9-4164-b6c2-546eacf8165b	European_American		SSRSRSSSRSS
9b48b144-14b5-4751-886e-63178d54aced	Delhi_Central_Asia		SSRSRSSRRSS
c4c078f3-3ff1-44f9-a11f-e44d26ac2970	Delhi_Central_Asia		SSSSRSSSRSS
32cd4fdb-c1ca-482c-95cb-99d1c928bd9c	Delhi_Central_Asia		rrSSSSrSRSS
c5c17d10-130d-456c-a9ea-aa306d063d67	Delhi_Central_Asia		RRRSRRRRRSS
f81d6c55-f57f-46ec-b2ec-03171e1a85ea	European_American		SSRSRRSRRSS
3168843e-220d-4fbd-bfec-f4d1914b39b1	Delhi_Central_Asia		RRRSRSRRRSS
b69977c0-7b6a-409c-b1e7-9d971b921b46	European_American		RRRSRRRRRSS
50ca576f-3fea-47a3-b2c6-56f6269d14d9	Delhi_Central_Asia		SSRSRRSSRSS
e16f370b-2100-40b5-94ea-9709b8fdd517	Delhi_Central_Asia		SSRSSSSSrSS
562bb975-3e00-4f98-b445-10bf76ead702	Delhi_Central_Asia		SSSSRSSrRSS
64ea8e02-91bb-4b65-8ede-dfd4c6c8cce6	Delhi_Central_Asia		RRRSSSRRRSS
ef0b04a4-8d4e-4e31-bd09-2e22e08bddf7	Delhi_Central_Asia		SSSSSRSSRSS
2342914c-d1e2-4bda-848d-0df0f9f87c91	East_Africa_Indian_ocean		SSRSRRSRRSS
10156302-49ec-4ed5-8eac-f44aded060d1	Delhi_Central_Asia		SSRSSRSSRSS
949c1595-ef5a-438d-bbbb-80d471b188d5	Delhi_Central_Asia		SSRSRSSSRSS
fb7a9a75-97c1-4841-9612-e103167eab97	Delhi_Central_Asia		SSSSSSSSSSS
7d83d1a4-cad9-49c0-be36-c1e23cfe48eb	Beijing_East_Asia		SSRSRRSRRSS
cf52d5ea-7146-418c-8d66-71ea58f42d95	Beijing_East_Asia		RRRSRSRRRSS
0ff293a7-b0ba-4eb1-a0e0-b3aecb9551df	Beijing_East_Asia		SSRSRRSSRSS
d00172c2-2bff-4ae8-8da3-c78b0bcef52c	Beijing_East_Asia		RRRSSRRSRSS
feb3b403-682e-425f-9b8d-002dcdc931a2	European_American		SSRSRSSRRSS
108268fc-1210-40c5-a28e-fa4859f7961b	European_American		SSRSSSSRrSS
8c834bc5-1630-4036-bb35-c06a918af8d4	Beijing_East_Asia		SSRSSRSSRSS
d331e7a3-bce2-4f14-a866-7035c9561690	Delhi_Central_Asia		RRRSRRRRRSS
61f82d59-5460-4843-965c-f8bdb52229cd	Delhi_Central_Asia		SSRSSSSSRSS
120b5a07-3e34-42ce-b2bc-cd05430ab5d7	Delhi_Central_Asia		SSRSSSSSRSS
eca94aff-79af-4781-a635-6a36727bc484	Beijing_East_Asia		SSRRRRSRRSS
f62bbbe0-e6fb-4874-86d9-265ccec30899	European_American		SSRSSRSSRSS
25a55b0c-4399-4bff-993d-62b2ec86894f	European_American		SSRSSSSSRSS
44beaf62-10e9-4f08-8069-da230b385e19	Beijing_East_Asia		RRRSRRRSRSS
962a339c-c3a3-491b-9aaf-0cb6bb35d2a1	Beijing_East_Asia		SSRSRRSRrSS
226715a1-169e-4ee3-8774-b21f5b813dfa	European_American		SSRSRSSRrSS
e129dcdc-65bc-4951-b84d-1cce84f97e2d	Beijing_East_Asia		RRRRRRRRRRR
f152dd02-5bff-4635-9357-04bf0a1719ad	European_American		RRRRRSRSRRR
2863fe7e-b0ab-425a-a2ed-e10d7636e05e	European_American		RRRRSRRSRRR
0c9ce3a7-1b0b-443c-87f0-77d354812fdf	Beijing_East_Asia		SSRSRRSRRSS
842211a2-42c8-4bc9-a942-6c57fbc019b7	European_American		SSRSRSSSRSS
83f687d3-02f0-4877-b1df-1d50749c9544	European_American		SSRSRRSSRSS
6d6e9613-4b35-4647-ba68-48302797bc22	European_American		SSRSRSSSRSS
ab6d1023-8ffd-49df-b646-5e6b7e1ff513	Beijing_East_Asia		RRRSRRRRRSS
22357ae1-9b97-4016-a797-a03d0aa08735	European_American		SSRSSSSSRSS
f4caf327-91ac-4656-8c53-08bd2dce1b53	Beijing_East_Asia		SSRRRRSRRSS
907a67f7-0683-4ee3-8583-2500f2882878	Beijing_East_Asia		rrRSRRrRRSS
69a7e04e-3db5-4e88-968b-0dd33e9523d9	European_American		RRRSSSRSRSR
f6a8e7d8-5b5e-4474-ac33-3ba0e657bfa7	Beijing_East_Asia		RRRSRRRRRSS
cf517f4d-6c30-4488-a31c-9111c4593cf7	European_American		SSRSRSSRRSS
18c2d76f-c11a-4997-9f54-b4e44d6e664e	Beijing_East_Asia		RRRRRRRRRRR
08d4f4f9-77d7-4a07-88f1-8191c9c1cfc4	European_American		SSRSSRSSRSS
77393ba8-9e69-447c-8756-3e31aeba85c7	European_American		SSRSRRSSRSS
9085c37e-fd7e-4bcf-ba55-4c88a884490f	European_American		SSRSRSSRRSS
d409afd9-c79a-495c-a738-987a83f5319b	Beijing_East_Asia		RRRRRRRRRRR
7ba20ac0-5fa2-45d6-8680-d562b64e4bb3	European_American		SSRSSSSSRSS
